id,title,original_title,features,overview,poster_path
1511789,Captain Hook: The Cursed Tides,Captain Hook: The Cursed Tides,aventura acción terror island englishchannel channelislands hook guernsey seancronin ewenweatherburn cameronashplant richardrowden larsjanssen,"Tras ser derrotado por el Almirante Smee, el Capitán Hook se refugia en un pueblo maldito. Allí, se alía con un herrero local que busca venganza por el asesinato de su hermana.",/oKE2xPJs87V9DbDmoo8igAsDeH1.jpg
438631,Duna,Dune,cienciaficción aventura empire future army basedonnovelorbook prophecy dystopia emperor sand spice hallucinogen treason baron revenge premonition betrayal space watershortage creature desert knifefight destiny giantworm spaceopera sanddune messiah mothersonrelationship giantcreature areia timothéechalamet rebeccaferguson oscarisaac jasonmomoa denisvilleneuve,"Paul Atreides, un joven brillante y talentoso nacido en un gran destino más allá de su entendimiento, debe viajar al planeta más peligroso del universo para asegurar el futuro de su familia y de su pueblo.",/7KfRnO2cVOaKlQu2PeNo6npFsOp.jpg
854,La Máscara,The Mask,romance comedia crimen fantasía dualidentity bank superhero mockery transformation villain surrealism basedoncomic slapstickcomedy balloon dog urbansetting jailcell supervillain norsemythology supernaturalpower jimcarrey peterriegert petergreene amyyasbeck chuckrussell,"Cuando el tímido empleado bancario, Stanley Ipkiss, descubre una máscara mágica que contiene el espíritu del dios nórdico Loki, su vida cambia por completo.",/sW0tABq2gGGzdwHKhBs2hupEK11.jpg
1241983,Sueños de trenes,Train Dreams,drama husbandwiferelationship basedonnovelorbook sliceoflife lumberjack logger calm railroadworker pacificnorthwest poetic depressing compassionate joeledgerton felicityjones williamh.macy kerrycondon clintbentley,Un leñador que lleva una vida tranquila experimenta el amor y la pérdida durante una era de cambios monumentales en los Estados Unidos de principios del siglo XX.,/aKvcYAt8VwZ246FM1HmXvYEV6gA.jpg
497,Milagros Inesperados,The Green Mile,fantasía drama crimen mentallydisabled deathpenalty basedonnovelorbook southernusa psychopath deathrow jailguard supernatural greatdepression prisonguard jail electricchair capitalpunishment torture magicrealism healing 1930s abuseofpower adoring cruel dignified straightforward tragic tomhanks davidmorse bonniehunt michaelclarkeduncan frankdarabont,"Las vidas de los guardias del corredor de la muerte se ven afectadas por uno de sus cargos: un hombre negro acusado de asesinato y violación de niños, pero que tiene un misterioso don.",/7ezlnHDn6clFku58TmFmpKUQUqf.jpg
1242419,Un Buen Ladrón,Roofman,"crimen comedia drama basedontruestory truecrime toystore escapedprisoner charlotte,northcarolina channingtatum kirstendunst benmendelsohn lakeithstanfield derekcianfrance","Después de escapar de prisión, el exsoldado y ladrón profesional Jeffrey Manchester encuentra refugio en una tienda Toys ""R"" Us, donde logra sobrevivir durante meses sin ser descubierto mientras planea su próximo movimiento. Sin embargo, cuando se enamora de una madre divorciada, su doble vida comienza a desmoronarse.",/hHvNNxbg5kU0jhsTrsef2oR80yR.jpg
1480382,La voz de Hind Rajab,صوت هند رجب,drama palestinian-israeliconflict palestine warcrimes zionism basedontruestory childinperil gazastrip gaza devastating israeliwarcrimes horrified crimesagainstcivilians 2020s palestiniangenocide gazamassacres colonialgenocide settlergenocide genocideofindigenouspeoples hindrajab motazmalhees sajakilani amerhlehel clarakhoury kaoutherbenhania,"29 de enero de 2024. Los voluntarios de la Media Luna Roja reciben una llamada de emergencia. Una niña de 6 años está atrapada en un coche bajo fuego en Gaza, suplicando ser rescatada. Mientras intentan mantener el contacto telefónico con ella, hacen todo lo posible para enviarle una ambulancia. Su nombre: Hind Rajab.",/g6Mq2ymivGJoB7Y6XO7fNU9IJqR.jpg
1295026,100 metros,ひゃくえむ。,animación drama competition rivalry comingofage basedonmanga trackandfield schoollife athletics anime sportsmanship running 松坂桃李 染谷将太 内田雄馬 内山昂輝 岩井澤健治,"Un velocista prodigioso entrena a un compañero tenaz pero poco habilidoso, sin saber que está creando al rival que lo desafiará en la pista durante años.",/ftUHKZfXONnjuOGGpNeFCeAXbYF.jpg
216015,Cincuenta Sombras de Grey,Fifty Shades of Grey,drama romance suspense badsmell basedonnovelorbook eroticism perversion spanking billionaire rich bdsm womandirector baffled dakotajohnson jamiedornan jenniferehle eloisemumford samtaylor-johnson,"Anastasia Steele, una joven estudiante de literatura, conoce al carismático y misterioso empresario Christian Grey durante una entrevista. A pesar de sus diferencias, la atracción entre ellos es innegable, llevándolos a una relación intensa donde Ana descubrirá facetas inesperadas de Grey y de sí misma.",/mNZcZOIlTwDKd30xLnRR4p0ZELg.jpg
680,Tiempos Violentos,Pulp Fiction,"suspense crimen comedia drugdealer stolenmoney crimeboss redemption losangeles,california theft nonlineartimeline multiplestorylines disturbed neo-noir disgusted disheartening distressing johntravolta samuell.jackson umathurman brucewillis quentintarantino","Jules y Vincent, dos asesinos a sueldo con muy pocas luces, trabajan para Marsellus Wallace. Vincent le confiesa a Jules que Marsellus le ha pedido que cuide de Mia, su mujer. Jules le recomienda prudencia porque es muy peligroso sobrepasarse con la novia del jefe. Cuando llega la hora de trabajar, ambos deben ponerse manos a la obra. Su misión: recuperar un misterioso maletín.",/vruZ74rfN7LhykfkAJz21cVpN8M.jpg
674,Harry Potter y el cáliz de fuego,Harry Potter and the Goblet of Fire,aventura fantasía witch dyinganddeath basedonnovelorbook magic boardingschool worldcup maze mermaid schoolofwitchcraft blackmagic chosenone sequel vision school tournament dragon ghost wizard teenagehero christmas basedonyoungadultnovel teenfantasy danielradcliffe rupertgrint emmawatson brendangleeson mikenewell,"El Torneo de los Tres Magos llega a la escuela Hogwarts. Sin embargo, Harry Potter se convierte en un competidor, pero nunca presentó su nombre. A medida que avanza los juegos, poco a poco Harry descubre las intenciones detras de este torneo.",/5hrrncgY7GfRHz6JmnhPlvJUONe.jpg
1161617,Código 3,Code 3,comedia acción satire tragicomedy admiring appreciative objective rainnwilson lilrelhowery aimeecarrero yvettenicolebrown christopherleone,"Un paramédico quemado por el trabajo se fuerza a renunciar. Sin embargo, antes debe embarcarse en un último turno de 24 horas para formar a su sustituto.",/w7FzhIEBLuwf2IGeo64TwetoTqU.jpg
385687,Rápidos y furiosos X,Fast X,acción crimen suspense sequel revenge betrayal racing family cliffhanger cars bold ominous vindiesel michellerodriguez tyresegibson ludacris louisleterrier,"A través de varias misiones y contra lo imposible, Dom Toretto y su familia han sido más astutos y más rápidos que todos los enemigos se le han cruzado en su camino. Ahora se enfrentan a su enemigo más letal: una amenaza aterradora que surge de las sombras del pasado que está alimentado de una venganza sangrienta, y está decidido a destruir a su familia y destruir todo, y a cualquier persona, a los que Dom ama.",/x3zlm6VxPvVrYWE3bHkYUQMR798.jpg
912649,Venom: El último baile,Venom: The Last Dance,acción cienciaficción aventura hero superhero antihero villain alienlife-form basedoncomic sequel aftercreditsstinger womandirector tomhardy chiwetelejiofor junotemple rhysifans kellymarcel,"Eddie y Venom están huyendo. Perseguidos por sus dos mundos, el dúo se ve obligado a tomar una decisión devastadora que bajará el telón en un último baile entre Venom y Eddie.",/toZiAd0n0NKhiuHTiGk7kBMmhtG.jpg
122917,El Hobbit 3: La Batalla de Los Cinco Ejércitos,The Hobbit: The Battle of the Five Armies,acción aventura fantasía gold corruption basedonnovelorbook elves dwarf mine mountain sequel troll dragon battle unlikelyfriendship fantasyworld wizard epicbattle ring invisibility liveactionandanimation highfantasy swordandsorcery dreary goodversusevil armies ianmckellen martinfreeman richardarmitage orlandobloom peterjackson,"Después de haber recuperado el reino del Dragón Smaug en la montaña, la Compañía ha desencadenado, sin querer, una potencia maligna. Un Smaug enfurecido vuela hacia la Ciudad del Lago para acabar con cualquier resto de vida. Obsesionado con las enormes riquezas en su poder, el rey enano Thorin se vuelve codicioso, mientras Bilbo intenta hacerle entrar en razón haciendo algo desesperado y peligroso. Pero hay aún mayores peligros por delante. Sin la ayuda del mago Gandalf, su gran enemigo Sauron ha enviado legiones de orcos hacia la Montaña Solitaria en un ataque épico. Cuando la oscuridad se cierna sobre ellos, las razas de los Enanos, Elfos y Hombres deberán decidir si unirse o ser destruidos. Bilbo se encontrará así en la batalla épica de los Cinco Ejércitos, donde el futuro de la Tierra Media está en juego.",/6OiNSLcRKJsBLXwb6DEi6IQ0JFk.jpg
315635,Spider-Man: De regreso a casa,Spider-Man: Homecoming,"acción aventura cienciaficción highschool newyorkcity washingtondc,usa secretidentity superhero basedoncomic reboot aftercreditsstinger duringcreditsstinger marvelcinematicuniverse(mcu) maskedsuperhero teensuperhero tomholland michaelkeaton robertdowneyjr. marisatomei jonwatts","Peter Parker comienza a experimentar su recién descubierta identidad como el superhéroe Spider-Man (El Hombre Araña). Después de la experiencia vivida con los Vengadores, Peter regresa a casa, donde vive con su tía. Bajo la atenta mirada de su mentor Tony Stark, Peter intenta mantener una vida normal como cualquier joven de su edad, pero interrumpe en su rutina diaria el nuevo villano Vulture y, con él, lo más importante de la vida de Peter comenzará a verse amenazado.",/81qIJbnS2L0rUAAB55G8CZODpS5.jpg
1575337,La princesa Kaguya del cosmos,超かぐや姫！,animación música fantasía cienciaficción anime virtualworld idol sciencefantasy 夏吉ゆうこ 永瀬アンナ 早見沙織 入野自由 山下清悟,"La vida de Iroha se sale de órbita cuando Kaguya, una chica que viene de la Luna, se muda con ella y la convence de actuar juntas en un mundo virtual.",/vwFXqXh1LRxEYg94IyF8wAHsWOT.jpg
361743,Top Gun: Maverick,Top Gun: Maverick,acción drama fighterpilot u.s.navy sequel nuclearweapons military aircraftcarrier navalaviation war admiring audacious earnest tomcruise valkilmer milesteller jenniferconnelly josephkosinski,"Después de más de treinta años de servicio como uno de los mejores aviadores de la Armada, Pete ""Maverick"" Mitchell está en donde pertenece, sobresaliendo como un valiente piloto de pruebas y evitando subir de rango en la armada, que evitaría que pudiera seguir volando. Cuando se encuentra entrenando a un destacamento de graduados de Top Gun para una misión especial que ningún piloto vivo ha visto antes, Maverick se encuentra con el teniente Bradley Bradshaw, señal de llamada: ""Rooster"", el hijo del difunto amigo de Maverick y el oficial de intercepción de radar, el teniente Nick Bradshaw, también conocido como ""Goose"".",/AlWpEpQq0RgZIXVHAHZtFhEvRgd.jpg
13,Forrest Gump,Forrest Gump,"comedia drama romance newyear'seve vietnamwar vietnamveteran mentallydisabled friendship usapresident washingtondc,usa post-traumaticstressdisorder(ptsd) waitress basedonnovelorbook hippie singleparent parentchildrelationship optimism 1970s drugaddiction autism alabama blackpantherparty busstop familyrelationships chameleon singlemother military antiwarprotest 1960s collegeamericanfootball mothersonrelationship america hilarious comforting feel-good réveillon tomhanks robinwright garysinise sallyfield robertzemeckis",Pene.,/oiqKEhEfxl9knzWXvWecJKN3aj6.jpg
1147266,Morirás en 6 horas,6시간 후 너는 죽는다,suspense misterio prophecy 박주현 재현 곽시양 leesoo-jung 이윤석,"Jeong Yoon camina por una calle, cuando un extraño la detiene y le dice que morirá en 6 horas. El extraño es Joon Woo y afirma poder ver su futuro. Para cambiar su futuro, Jeong Yoon intenta encontrar a la persona que la matará en 6 horas.",/tmZXiSht2bFjowcS2fMeI6mFFC1.jpg
585,"Monsters, Inc.","Monsters, Inc.",animación comedia familia monster panic cheating kidnapping door infant villain portal rivalry energysupply friends hijinks bestfriend chameleon family parallelworld conveyorbelt duringcreditsstinger villainarrested invisibility energycompany conspirators johngoodman billycrystal marygibbs stevebuscemi petedocter,"Para alimentar la ciudad, los monstruos tienen que asustar a los niños para que griten. Sin embargo, los niños son tóxicos para los monstruos, y después de que un niño pasa, dos monstruos se dan cuenta de que las cosas pueden no ser lo que ellos piensan.",/w4EJRJNyKcMQns8dUbBeKayi9DT.jpg
1259102,Eternidad,Eternity,romance comedia drama afterlife romcom firstlove eternity introspective fantasy sentimental souls elizabetholsen milesteller callumturner da'vinejoyrandolph davidfreyne,"En un más allá donde las almas tienen una semana para decidir dónde pasarán la eternidad, Joan (Elizabeth Olsen) se enfrenta a la diabólica disyuntiva de elegir entre el hombre con el que ha compartido su vida (Miles Teller) y su primer amor (Callum Turner), que murió joven y ha estado décadas esperando a que ella llegara.",/bNkdgYloImniOVJmMj2wVrcetRM.jpg
11,La guerra de las galaxias,Star Wars,aventura acción cienciaficción empire galaxy rebellion android hermit smuggling(contraband) freedom rebel rescuemission space planet desert superpower oppression spaceopera nostalgic wizard totalitarianism amused excited exhilarated markhamill harrisonford carriefisher petercushing georgelucas,La princesa Leia es capturada y retenida como rehén por las malvadas fuerzas imperiales en su afán por apoderarse del Imperio Galáctico. El audaz Luke Skywalker y el audaz capitán Han Solo se unen al encantador dúo de robots R2-D2 y C-3PO para rescatar a la bella princesa y restaurar la paz y la justicia en el Imperio.,/ahT4ObS7XKedQkOSpGr1wQ97aKA.jpg
